681,0.892,23294.4833,2695.1049
682,0.892,23282.2577,2699.3977
683,0.8921,23270.0603,2703.4456
684,0.8921,23257.8908,2707.1728
685,0.8922,23245.7493,2710.9831
686,0.8922,23233.6355,2714.9511
687,0.8922,23221.5494,2718.806
688,0.8923,23209.4909,2722.6352
689,0.8924,23197.4598,2726.7754
690,0.8924,23185.456,2730.7853
691,0.8924,23173.4794,2734.998
692,0.8925,23161.53,2738.7241
693,0.8925,23149.6075,2742.7722
694,0.8926,23137.712,2746.8274
695,0.8926,23125.8432,2750.6343
696,0.8926,23114.0011,2754.6352
697,0.8927,23102.1856,2758.5767
698,0.8928,23090.3966,2763.4708
699,0.8928,23078.6339,2767.3725
700,0.8929,23066.8975,2771.0645
701,0.893,23055.1873,2775.0065
702,0.893,23043.5031,2778.7782
703,0.893,23031.8448,2782.8049
704,0.893,23020.2124,2786.6946
705,0.893,23008.6057,2790.6196
706,0.8931,22997.0247,2794.5356
707,0.8931,22985.4693,2798.3432
708,0.8932,22973.9392,2802.1115
709,0.8933,22962.4346,2806.586
710,0.8933,22950.9551,2810.756
711,0.8934,22939.5008,2814.4821
712,0.8935,22928.0716,2818.5454
713,0.8935,22916.6673,2822.4983
714,0.8936,22905.2879,2826.4794
715,0.8936,22893.9332,2830.2403
716,0.8937,22882.6032,2834.2856
717,0.8937,22871.2978,2838.0226
718,0.8938,22860.0168,2841.9457
719,0.8938,22848.7603,2846.0499
720,0.8938,22837.528,2849.8793
721,0.8939,22826.3199,2853.7909
722,0.894,22815.1359,2857.4646
723,0.894,22803.9759,2861.3908
724,0.8942,22792.8398,2865.4816
725,0.8942,22781.7275,2869.3991
726,0.8942,22770.639,2873.2041
727,0.8942,22759.5742,2877.1951
728,0.8942,22748.5328,2881.1105
729,0.8943,22737.515,2885.1407
730,0.8944,22726.5205,2888.8267
731,0.8944,22715.5493,2892.9144
732,0.8945,22704.6013,2896.7588
733,0.8946,22693.6764,2900.4832
734,0.8946,22682.7746,2904.5156
735,0.8946,22671.8957,2908.4059
736,0.8946,22661.0396,2912.3166
737,0.8947,22650.2063,2916.1217
738,0.8947,22639.3957,2920.0701
739,0.8948,22628.6077,2924.2375
740,0.8948,22617.8422,2928.2027
741,0.8949,22607.0991,2931.9478
742,0.895,22596.3784,2935.8684
743,0.895,22585.6799,2939.7424
